"day_date","matchup","team","opposition","location","off_night","tired","total_games","off_nights","week_info"
2022-02-08,16,PIT,,,,,4,2,
2022-02-08,16,SEA,,,,,3,2,
2022-02-08,16,SJS,,,,,4,2,
2022-02-08,16,STL,,,,,3,2,
2022-02-08,16,TBL,,,,,3,1,
2022-02-08,16,TOR,,,,,3,1,
2022-02-08,16,VAN,,,,,4,3,
2022-02-08,16,VGK,,,,,3,1,
2022-02-08,16,WPG,,,,,4,3,
2022-02-08,16,WSH,,,,,4,2,
2022-02-09,16,ANA,,,,,3,3,
2022-02-09,16,ARI,,,,,5,4,Most Games
2022-02-09,16,BOS,,,,,3,1,
2022-02-09,16,BUF,,,,,3,2,
2022-02-09,16,CAR,,,,,2,2,Least Games
2022-02-09,16,CBJ,,,,,4,4,
2022-02-09,16,CGY,,,,,4,2,
2022-02-09,16,CHI,,,,,4,4,
2022-02-09,16,COL,,,,,3,1,
2022-02-09,16,DAL,,,,,4,3,
2022-02-09,16,DET,,,,,4,3,
2022-02-09,16,EDM,,,,,5,4,Most Games
2022-02-09,16,FLA,,,,,4,2,
2022-02-09,16,LAK,,,,,4,3,
2022-02-09,16,MIN,,,,,3,2,
2022-02-09,16,MTL,,,,,2,0,Least Games
2022-02-09,16,NJD,,,,,3,2,
2022-02-09,16,NSH,,,,,3,1,
2022-02-09,16,NYI,,,,,4,2,
2022-02-09,16,NYR,,,,,4,2,
2022-02-09,16,OTT,,,,,3,1,
2022-02-09,16,PHI,,,,,3,1,
2022-02-09,16,PIT,,,,,4,2,
2022-02-09,16,SEA,,,,,3,2,
2022-02-09,16,SJS,,,,,4,2,
2022-02-09,16,STL,,,,,3,2,
2022-02-09,16,TBL,,,,,3,1,
2022-02-09,16,TOR,,,,,3,1,
2022-02-09,16,VAN,,,,,4,3,
2022-02-09,16,VGK,,,,,3,1,
2022-02-09,16,WPG,,,,,4,3,
2022-02-09,16,WSH,,,,,4,2,
2022-02-10,16,ANA,,,,,3,3,
2022-02-10,16,ARI,,,,,5,4,Most Games
2022-02-10,16,BOS,,,,,3,1,
2022-02-10,16,BUF,,,,,3,2,
2022-02-10,16,CAR,,,,,2,2,Least Games
2022-02-10,16,CBJ,,,,,4,4,
2022-02-10,16,CGY,,,,,4,2,
2022-02-10,16,CHI,,,,,4,4,
2022-02-10,16,COL,,,,,3,1,
2022-02-10,16,DAL,,,,,4,3,
2022-02-10,16,DET,,,,,4,3,
2022-02-10,16,EDM,,,,,5,4,Most Games
2022-02-10,16,FLA,,,,,4,2,
2022-02-10,16,LAK,,,,,4,3,
2022-02-10,16,MIN,,,,,3,2,
2022-02-10,16,MTL,,,,,2,0,Least Games
2022-02-10,16,NJD,,,,,3,2,
2022-02-10,16,NSH,,,,,3,1,
2022-02-10,16,NYI,,,,,4,2,
2022-02-10,16,NYR,,,,,4,2,
2022-02-10,16,OTT,,,,,3,1,
2022-02-10,16,PHI,,,,,3,1,
2022-02-10,16,PIT,,,,,4,2,
2022-02-10,16,SEA,,,,,3,2,
2022-02-10,16,SJS,,,,,4,2,
2022-02-10,16,STL,,,,,3,2,
2022-02-10,16,TBL,,,,,3,1,
2022-02-10,16,TOR,,,,,3,1,
2022-02-10,16,VAN,,,,,4,3,
2022-02-10,16,VGK,,,,,3,1,
2022-02-10,16,WPG,,,,,4,3,
2022-02-10,16,WSH,,,,,4,2,
2022-02-11,16,ANA,,,,,3,3,
2022-02-11,16,ARI,,,,,5,4,Most Games
2022-02-11,16,BOS,,,,,3,1,
2022-02-11,16,BUF,,,,,3,2,
2022-02-11,16,CAR,,,,,2,2,Least Games
2022-02-11,16,CBJ,,,,,4,4,
2022-02-11,16,CGY,,,,,4,2,
2022-02-11,16,CHI,,,,,4,4,
2022-02-11,16,COL,,,,,3,1,
2022-02-11,16,DAL,,,,,4,3,
2022-02-11,16,DET,,,,,4,3,
2022-02-11,16,EDM,,,,,5,4,Most Games
2022-02-11,16,FLA,,,,,4,2,
2022-02-11,16,LAK,,,,,4,3,
2022-02-11,16,MIN,,,,,3,2,
2022-02-11,16,MTL,,,,,2,0,Least Games
2022-02-11,16,NJD,,,,,3,2,
2022-02-11,16,NSH,,,,,3,1,
2022-02-11,16,NYI,,,,,4,2,
2022-02-11,16,NYR,,,,,4,2,
2022-02-11,16,OTT,,,,,3,1,
2022-02-11,16,PHI,,,,,3,1,
2022-02-11,16,PIT,,,,,4,2,
2022-02-11,16,SEA,,,,,3,2,
2022-02-11,16,SJS,,,,,4,2,
2022-02-11,16,STL,,,,,3,2,
2022-02-11,16,TBL,,,,,3,1,
2022-02-11,16,TOR,,,,,3,1,
2022-02-11,16,VAN,,,,,4,3,
2022-02-11,16,VGK,,,,,3,1,
2022-02-11,16,WPG,,,,,4,3,
2022-02-11,16,WSH,,,,,4,2,
2022-02-12,16,ANA,,,,,3,3,
2022-02-12,16,ARI,,,,,5,4,Most Games
2022-02-12,16,BOS,,,,,3,1,
2022-02-12,16,BUF,,,,,3,2,
2022-02-12,16,CAR,,,,,2,2,Least Games
2022-02-12,16,CBJ,,,,,4,4,
2022-02-12,16,CGY,,,,,4,2,
2022-02-12,16,CHI,,,,,4,4,
2022-02-12,16,COL,,,,,3,1,
2022-02-12,16,DAL,,,,,4,3,
2022-02-12,16,DET,,,,,4,3,
2022-02-12,16,EDM,,,,,5,4,Most Games
2022-02-12,16,FLA,,,,,4,2,
2022-02-12,16,LAK,,,,,4,3,
2022-02-12,16,MIN,,,,,3,2,
2022-02-12,16,MTL,,,,,2,0,Least Games
2022-02-12,16,NJD,,,,,3,2,
2022-02-12,16,NSH,,,,,3,1,
2022-02-12,16,NYI,,,,,4,2,
2022-02-12,16,NYR,,,,,4,2,
2022-02-12,16,OTT,,,,,3,1,
2022-02-12,16,PHI,,,,,3,1,
2022-02-12,16,PIT,,,,,4,2,
2022-02-12,16,SEA,,,,,3,2,
2022-02-12,16,SJS,,,,,4,2,
2022-02-12,16,STL,,,,,3,2,
2022-02-12,16,TBL,,,,,3,1,
2022-02-12,16,TOR,,,,,3,1,
2022-02-12,16,VAN,,,,,4,3,
2022-02-12,16,VGK,,,,,3,1,
2022-02-12,16,WPG,,,,,4,3,
2022-02-12,16,WSH,,,,,4,2,
2022-02-13,16,ANA,,,,,3,3,
2022-02-13,16,ARI,,,,,5,4,Most Games
2022-02-13,16,BOS,,,,,3,1,
2022-02-13,16,BUF,,,,,3,2,
2022-02-13,16,CAR,,,,,2,2,Least Games
2022-02-13,16,CBJ,,,,,4,4,
2022-02-13,16,CGY,,,,,4,2,
2022-02-13,16,CHI,,,,,4,4,
2022-02-13,16,COL,,,,,3,1,
2022-02-13,16,DAL,,,,,4,3,
2022-02-13,16,DET,,,,,4,3,
2022-02-13,16,EDM,,,,,5,4,Most Games
2022-02-13,16,FLA,,,,,4,2,
2022-02-13,16,LAK,,,,,4,3,
2022-02-13,16,MIN,,,,,3,2,
2022-02-13,16,MTL,,,,,2,0,Least Games
2022-02-13,16,NJD,,,,,3,2,
2022-02-13,16,NSH,,,,,3,1,
2022-02-13,16,NYI,,,,,4,2,
2022-02-13,16,NYR,,,,,4,2,
2022-02-13,16,OTT,,,,,3,1,
2022-02-13,16,PHI,,,,,3,1,
2022-02-13,16,PIT,,,,,4,2,
2022-02-13,16,SEA,,,,,3,2,
2022-02-13,16,SJS,,,,,4,2,
2022-02-13,16,STL,,,,,3,2,
2022-02-13,16,TBL,,,,,3,1,
2022-02-13,16,TOR,,,,,3,1,
2022-02-13,16,VAN,,,,,4,3,
2022-02-13,16,VGK,,,,,3,1,
2022-02-13,16,WPG,,,,,4,3,
2022-02-13,16,WSH,,,,,4,2,
2022-02-14,16,ANA,,,,,3,3,
2022-02-14,16,ARI,,,,,5,4,Most Games
2022-02-14,16,BOS,,,,,3,1,
2022-02-14,16,BUF,,,,,3,2,
2022-02-14,16,CAR,,,,,2,2,Least Games
2022-02-14,16,CBJ,,,,,4,4,
2022-02-14,16,CGY,,,,,4,2,
2022-02-14,16,CHI,,,,,4,4,
2022-02-14,16,COL,,,,,3,1,
2022-02-14,16,DAL,,,,,4,3,
2022-02-14,16,DET,,,,,4,3,
2022-02-14,16,EDM,,,,,5,4,Most Games
2022-02-14,16,FLA,,,,,4,2,
2022-02-14,16,LAK,,,,,4,3,
2022-02-14,16,MIN,,,,,3,2,
2022-02-14,16,MTL,,,,,2,0,Least Games
2022-02-14,16,NJD,,,,,3,2,
2022-02-14,16,NSH,,,,,3,1,
2022-02-14,16,NYI,,,,,4,2,
2022-02-14,16,NYR,,,,,4,2,
2022-02-14,16,OTT,,,,,3,1,
2022-02-14,16,PHI,,,,,3,1,
2022-02-14,16,PIT,,,,,4,2,
2022-02-14,16,SEA,,,,,3,2,
2022-02-14,16,SJS,,,,,4,2,
2022-02-14,16,STL,,,,,3,2,
2022-02-14,16,TBL,,,,,3,1,
2022-02-14,16,TOR,,,,,3,1,
2022-02-14,16,VAN,,,,,4,3,
2022-02-14,16,VGK,,,,,3,1,
2022-02-14,16,WPG,,,,,4,3,
2022-02-14,16,WSH,,,,,4,2,
2022-02-15,16,ANA,,,,,3,3,
2022-02-15,16,ARI,,,,,5,4,Most Games
2022-02-15,16,BOS,,,,,3,1,
2022-02-15,16,BUF,,,,,3,2,
2022-02-15,16,CAR,,,,,2,2,Least Games
2022-02-15,16,CBJ,,,,,4,4,
2022-02-15,16,CGY,,,,,4,2,
2022-02-15,16,CHI,,,,,4,4,
2022-02-15,16,COL,,,,,3,1,
2022-02-15,16,DAL,,,,,4,3,
2022-02-15,16,DET,,,,,4,3,
2022-02-15,16,EDM,,,,,5,4,Most Games
2022-02-15,16,FLA,,,,,4,2,
2022-02-15,16,LAK,,,,,4,3,
2022-02-15,16,MIN,,,,,3,2,
2022-02-15,16,MTL,,,,,2,0,Least Games
2022-02-15,16,NJD,,,,,3,2,
2022-02-15,16,NSH,,,,,3,1,
2022-02-15,16,NYI,,,,,4,2,
2022-02-15,16,NYR,,,,,4,2,
2022-02-15,16,OTT,,,,,3,1,
2022-02-15,16,PHI,,,,,3,1,
2022-02-15,16,PIT,,,,,4,2,
2022-02-15,16,SEA,,,,,3,2,
2022-02-15,16,SJS,,,,,4,2,
2022-02-15,16,STL,,,,,3,2,
2022-02-15,16,TBL,,,,,3,1,
2022-02-15,16,TOR,,,,,3,1,
2022-02-15,16,VAN,,,,,4,3,
2022-02-15,16,VGK,,,,,3,1,
2022-02-15,16,WPG,,,,,4,3,
2022-02-15,16,WSH,,,,,4,2,
2022-02-16,16,ANA,,,,,3,3,
2022-02-16,16,ARI,,,,,5,4,Most Games
2022-02-16,16,BOS,,,,,3,1,
2022-02-16,16,BUF,,,,,3,2,
2022-02-16,16,CAR,,,,,2,2,Least Games
2022-02-16,16,CBJ,,,,,4,4,
2022-02-16,16,CGY,,,,,4,2,
2022-02-16,16,CHI,,,,,4,4,
2022-02-16,16,COL,,,,,3,1,
2022-02-16,16,DAL,,,,,4,3,
2022-02-16,16,DET,,,,,4,3,
2022-02-16,16,EDM,,,,,5,4,Most Games
2022-02-16,16,FLA,,,,,4,2,
2022-02-16,16,LAK,,,,,4,3,
2022-02-16,16,MIN,,,,,3,2,
2022-02-16,16,MTL,,,,,2,0,Least Games
2022-02-16,16,NJD,,,,,3,2,
2022-02-16,16,NSH,,,,,3,1,
2022-02-16,16,NYI,,,,,4,2,
2022-02-16,16,NYR,,,,,4,2,
2022-02-16,16,OTT,,,,,3,1,
2022-02-16,16,PHI,,,,,3,1,
2022-02-16,16,PIT,,,,,4,2,
2022-02-16,16,SEA,,,,,3,2,
2022-02-16,16,SJS,,,,,4,2,
2022-02-16,16,STL,,,,,3,2,
2022-02-16,16,TBL,,,,,3,1,
2022-02-16,16,TOR,,,,,3,1,
2022-02-16,16,VAN,,,,,4,3,
2022-02-16,16,VGK,,,,,3,1,
2022-02-16,16,WPG,,,,,4,3,
2022-02-16,16,WSH,,,,,4,2,
2022-02-17,16,ANA,,,,,3,3,
2022-02-17,16,ARI,,,,,5,4,Most Games
2022-02-17,16,BOS,,,,,3,1,
2022-02-17,16,BUF,,,,,3,2,
2022-02-17,16,CAR,,,,,2,2,Least Games
2022-02-17,16,CBJ,,,,,4,4,
2022-02-17,16,CGY,,,,,4,2,
2022-02-17,16,CHI,,,,,4,4,
2022-02-17,16,COL,,,,,3,1,
2022-02-17,16,DAL,,,,,4,3,
2022-02-17,16,DET,,,,,4,3,
2022-02-17,16,EDM,,,,,5,4,Most Games
2022-02-17,16,FLA,,,,,4,2,
2022-02-17,16,LAK,,,,,4,3,
2022-02-17,16,MIN,,,,,3,2,
2022-02-17,16,MTL,,,,,2,0,Least Games
2022-02-17,16,NJD,,,,,3,2,
2022-02-17,16,NSH,,,,,3,1,
2022-02-17,16,NYI,,,,,4,2,
2022-02-17,16,NYR,,,,,4,2,
2022-02-17,16,OTT,,,,,3,1,
2022-02-17,16,PHI,,,,,3,1,
2022-02-17,16,PIT,,,,,4,2,
2022-02-17,16,SEA,,,,,3,2,
2022-02-17,16,SJS,,,,,4,2,
2022-02-17,16,STL,,,,,3,2,
2022-02-17,16,TBL,,,,,3,1,
2022-02-17,16,TOR,,,,,3,1,
2022-02-17,16,VAN,,,,,4,3,
2022-02-17,16,VGK,,,,,3,1,
2022-02-17,16,WPG,,,,,4,3,
2022-02-17,16,WSH,,,,,4,2,
2022-02-18,16,ANA,,,,,3,3,
2022-02-18,16,ARI,,,,,5,4,Most Games
2022-02-18,16,BOS,,,,,3,1,
2022-02-18,16,BUF,,,,,3,2,
2022-02-18,16,CAR,,,,,2,2,Least Games
2022-02-18,16,CBJ,,,,,4,4,
2022-02-18,16,CGY,,,,,4,2,
2022-02-18,16,CHI,,,,,4,4,
2022-02-18,16,COL,,,,,3,1,
2022-02-18,16,DAL,,,,,4,3,
2022-02-18,16,DET,,,,,4,3,
2022-02-18,16,EDM,,,,,5,4,Most Games
2022-02-18,16,FLA,,,,,4,2,
2022-02-18,16,LAK,,,,,4,3,
2022-02-18,16,MIN,,,,,3,2,
2022-02-18,16,MTL,,,,,2,0,Least Games
2022-02-18,16,NJD,,,,,3,2,
2022-02-18,16,NSH,,,,,3,1,
2022-02-18,16,NYI,,,,,4,2,
2022-02-18,16,NYR,,,,,4,2,
2022-02-18,16,OTT,,,,,3,1,
2022-02-18,16,PHI,,,,,3,1,
2022-02-18,16,PIT,,,,,4,2,
2022-02-18,16,SEA,,,,,3,2,
2022-02-18,16,SJS,,,,,4,2,
2022-02-18,16,STL,,,,,3,2,
2022-02-18,16,TBL,,,,,3,1,
2022-02-18,16,TOR,,,,,3,1,
2022-02-18,16,VAN,,,,,4,3,
2022-02-18,16,VGK,,,,,3,1,
2022-02-18,16,WPG,,,,,4,3,
2022-02-18,16,WSH,,,,,4,2,
2022-02-19,16,ANA,,,,,3,3,
2022-02-19,16,ARI,,,,,5,4,Most Games
2022-02-19,16,BOS,,,,,3,1,
2022-02-19,16,BUF,,,,,3,2,
2022-02-19,16,CAR,,,,,2,2,Least Games
2022-02-19,16,CBJ,,,,,4,4,
2022-02-19,16,CGY,,,,,4,2,
2022-02-19,16,CHI,,,,,4,4,
2022-02-19,16,COL,,,,,3,1,
2022-02-19,16,DAL,,,,,4,3,
2022-02-19,16,DET,,,,,4,3,
2022-02-19,16,EDM,,,,,5,4,Most Games
2022-02-19,16,FLA,,,,,4,2,
2022-02-19,16,LAK,,,,,4,3,
2022-02-19,16,MIN,,,,,3,2,
2022-02-19,16,MTL,,,,,2,0,Least Games
2022-02-19,16,NJD,,,,,3,2,
2022-02-19,16,NSH,,,,,3,1,
2022-02-19,16,NYI,,,,,4,2,
2022-02-19,16,NYR,,,,,4,2,
2022-02-19,16,OTT,,,,,3,1,
2022-02-19,16,PHI,,,,,3,1,
2022-02-19,16,PIT,,,,,4,2,
2022-02-19,16,SEA,,,,,3,2,
2022-02-19,16,SJS,,,,,4,2,
2022-02-19,16,STL,,,,,3,2,
2022-02-19,16,TBL,,,,,3,1,
2022-02-19,16,TOR,,,,,3,1,
2022-02-19,16,VAN,,,,,4,3,
2022-02-19,16,VGK,,,,,3,1,
2022-02-19,16,WPG,,,,,4,3,
2022-02-19,16,WSH,,,,,4,2,
2022-02-20,16,ANA,,,,,3,3,
2022-02-20,16,ARI,,,,,5,4,Most Games
2022-02-20,16,BOS,,,,,3,1,
2022-02-20,16,BUF,,,,,3,2,
2022-02-20,16,CAR,,,,,2,2,Least Games
2022-02-20,16,CBJ,,,,,4,4,
2022-02-20,16,CGY,,,,,4,2,
2022-02-20,16,CHI,,,,,4,4,
2022-02-20,16,COL,,,,,3,1,
2022-02-20,16,DAL,,,,,4,3,
2022-02-20,16,DET,,,,,4,3,
2022-02-20,16,EDM,,,,,5,4,Most Games
2022-02-20,16,FLA,,,,,4,2,
2022-02-20,16,LAK,,,,,4,3,
2022-02-20,16,MIN,,,,,3,2,
2022-02-20,16,MTL,,,,,2,0,Least Games
2022-02-20,16,NJD,,,,,3,2,
2022-02-20,16,NSH,,,,,3,1,
2022-02-20,16,NYI,,,,,4,2,
2022-02-20,16,NYR,,,,,4,2,
2022-02-20,16,OTT,,,,,3,1,
2022-02-20,16,PHI,,,,,3,1,
2022-02-20,16,PIT,,,,,4,2,
2022-02-20,16,SEA,,,,,3,2,
2022-02-20,16,SJS,,,,,4,2,
2022-02-20,16,STL,,,,,3,2,
2022-02-20,16,TBL,,,,,3,1,
2022-02-20,16,TOR,,,,,3,1,
2022-02-20,16,VAN,,,,,4,3,
2022-02-20,16,VGK,,,,,3,1,
2022-02-20,16,WPG,,,,,4,3,
2022-02-20,16,WSH,,,,,4,2,
2022-02-21,16,ANA,,,,,3,3,
2022-02-21,16,ARI,,,,,5,4,Most Games
2022-02-21,16,BOS,,,,,3,1,
2022-02-21,16,BUF,,,,,3,2,
2022-02-21,16,CAR,,,,,2,2,Least Games
2022-02-21,16,CBJ,,,,,4,4,
2022-02-21,16,CGY,,,,,4,2,
2022-02-21,16,CHI,,,,,4,4,
2022-02-21,16,COL,,,,,3,1,
2022-02-21,16,DAL,,,,,4,3,
2022-02-21,16,DET,,,,,4,3,
2022-02-21,16,EDM,,,,,5,4,Most Games
2022-02-21,16,FLA,,,,,4,2,
2022-02-21,16,LAK,,,,,4,3,
2022-02-21,16,MIN,,,,,3,2,
2022-02-21,16,MTL,,,,,2,0,Least Games
2022-02-21,16,NJD,,,,,3,2,
2022-02-21,16,NSH,,,,,3,1,
2022-02-21,16,NYI,,,,,4,2,
2022-02-21,16,NYR,,,,,4,2,
2022-02-21,16,OTT,,,,,3,1,
2022-02-21,16,PHI,,,,,3,1,
2022-02-21,16,PIT,,,,,4,2,
2022-02-21,16,SEA,,,,,3,2,
2022-02-21,16,SJS,,,,,4,2,
2022-02-21,16,STL,,,,,3,2,
2022-02-21,16,TBL,,,,,3,1,
2022-02-21,16,TOR,,,,,3,1,
2022-02-21,16,VAN,,,,,4,3,
2022-02-21,16,VGK,,,,,3,1,
2022-02-21,16,WPG,,,,,4,3,
2022-02-21,16,WSH,,,,,4,2,
2022-02-22,16,ANA,,,,,3,3,
2022-02-22,16,ARI,,,,,5,4,Most Games
2022-02-22,16,BOS,,,,,3,1,
2022-02-22,16,BUF,,,,,3,2,
2022-02-22,16,CAR,,,,,2,2,Least Games
2022-02-22,16,CBJ,,,,,4,4,
2022-02-22,16,CGY,,,,,4,2,
2022-02-22,16,CHI,,,,,4,4,
2022-02-22,16,COL,,,,,3,1,
2022-02-22,16,DAL,,,,,4,3,
2022-02-22,16,DET,,,,,4,3,
2022-02-22,16,EDM,,,,,5,4,Most Games
2022-02-22,16,FLA,,,,,4,2,
2022-02-22,16,LAK,,,,,4,3,
2022-02-22,16,MIN,,,,,3,2,
2022-02-22,16,MTL,,,,,2,0,Least Games
2022-02-22,16,NJD,,,,,3,2,
2022-02-22,16,NSH,,,,,3,1,
2022-02-22,16,NYI,,,,,4,2,
2022-02-22,16,NYR,,,,,4,2,
2022-02-22,16,OTT,,,,,3,1,
2022-02-22,16,PHI,,,,,3,1,
2022-02-22,16,PIT,,,,,4,2,
2022-02-22,16,SEA,,,,,3,2,
2022-02-22,16,SJS,,,,,4,2,
2022-02-22,16,STL,,,,,3,2,
2022-02-22,16,TBL,,,,,3,1,
2022-02-22,16,TOR,,,,,3,1,
2022-02-22,16,VAN,,,,,4,3,
2022-02-22,16,VGK,,,,,3,1,
2022-02-22,16,WPG,,,,,4,3,
2022-02-22,16,WSH,,,,,4,2,
2022-02-23,16,ANA,,,,,3,3,
2022-02-23,16,ARI,LAK,Home,Y,,5,4,Most Games
2022-02-23,16,BOS,,,,,3,1,
2022-02-23,16,BUF,,,,,3,2,
2022-02-23,16,CAR,,,,,2,2,Least Games
2022-02-23,16,CBJ,,,,,4,4,
2022-02-23,16,CGY,,,,,4,2,
2022-02-23,16,CHI,,,,,4,4,
2022-02-23,16,COL,,,,,3,1,
2022-02-23,16,DAL,WPG,Home,Y,,4,3,
2022-02-23,16,DET,PHI,Home,Y,,4,3,
2022-02-23,16,EDM,TBL,Away,Y,,5,4,Most Games
2022-02-23,16,FLA,,,,,4,2,
2022-02-23,16,LAK,ARI,Away,Y,,4,3,
2022-02-23,16,MIN,,,,,3,2,
2022-02-23,16,MTL,,,,,2,0,Least Games
2022-02-23,16,NJD,,,,,3,2,
2022-02-23,16,NSH,,,,,3,1,
2022-02-23,16,NYI,,,,,4,2,
2022-02-23,16,NYR,,,,,4,2,
2022-02-23,16,OTT,,,,,3,1,
2022-02-23,16,PHI,DET,Away,Y,,3,1,
2022-02-23,16,PIT,,,,,4,2,
2022-02-23,16,SEA,,,,,3,2,
2022-02-23,16,SJS,,,,,4,2,
2022-02-23,16,STL,,,,,3,2,
2022-02-23,16,TBL,EDM,Home,Y,,3,1,
2022-02-23,16,TOR,,,,,3,1,
2022-02-23,16,VAN,,,,,4,3,
2022-02-23,16,VGK,,,,,3,1,
2022-02-23,16,WPG,DAL,Away,Y,,4,3,
2022-02-23,16,WSH,,,,,4,2,
2022-02-24,16,ANA,,,,,3,3,
2022-02-24,16,ARI,,,,,5,4,Most Games
2022-02-24,16,BOS,SEA,Away,Y,,3,1,
2022-02-24,16,BUF,,,,,3,2,
2022-02-24,16,CAR,,,,,2,2,Least Games
2022-02-24,16,CBJ,FLA,Away,Y,,4,4,
2022-02-24,16,CGY,VAN,Away,Y,,4,2,
2022-02-24,16,CHI,,,,,4,4,
2022-02-24,16,COL,,,,,3,1,
2022-02-24,16,DAL,NSH,Away,Y,Tired,4,3,
2022-02-24,16,DET,,,,,4,3,
2022-02-24,16,EDM,,,,,5,4,Most Games
2022-02-24,16,FLA,CBJ,Home,Y,,4,2,
2022-02-24,16,LAK,,,,,4,3,
2022-02-24,16,MIN,TOR,Away,Y,,3,2,
2022-02-24,16,MTL,,,,,2,0,Least Games
2022-02-24,16,NJD,PIT,Home,Y,,3,2,
2022-02-24,16,NSH,DAL,Home,Y,Tired Opposition,3,1,
2022-02-24,16,NYI,SJS,Away,Y,,4,2,
2022-02-24,16,NYR,WSH,Home,Y,,4,2,
2022-02-24,16,OTT,,,,,3,1,
2022-02-24,16,PHI,,,,,3,1,
2022-02-24,16,PIT,NJD,Away,Y,,4,2,
2022-02-24,16,SEA,BOS,Home,Y,,3,2,
2022-02-24,16,SJS,NYI,Home,Y,,4,2,
2022-02-24,16,STL,,,,,3,2,
2022-02-24,16,TBL,,,,,3,1,
2022-02-24,16,TOR,MIN,Home,Y,,3,1,
2022-02-24,16,VAN,CGY,Home,Y,,4,3,
2022-02-24,16,VGK,,,,,3,1,
2022-02-24,16,WPG,,,,,4,3,
2022-02-24,16,WSH,NYR,Away,Y,,4,2,
2022-02-25,16,ANA,LAK,Home,Y,,3,3,
2022-02-25,16,ARI,VGK,Home,Y,,5,4,Most Games
2022-02-25,16,BOS,,,,,3,1,
2022-02-25,16,BUF,STL,Away,Y,,3,2,
2022-02-25,16,CAR,CBJ,Home,Y,Tired Opposition,2,2,Least Games
2022-02-25,16,CBJ,CAR,Away,Y,Tired,4,4,
2022-02-25,16,CGY,,,,,4,2,
2022-02-25,16,CHI,NJD,Home,Y,Tired Opposition,4,4,
2022-02-25,16,COL,WPG,Home,Y,,3,1,
2022-02-25,16,DAL,,,,,4,3,
2022-02-25,16,DET,,,,,4,3,
2022-02-25,16,EDM,,,,,5,4,Most Games
2022-02-25,16,FLA,,,,,4,2,
2022-02-25,16,LAK,ANA,Away,Y,,4,3,
2022-02-25,16,MIN,,,,,3,2,
2022-02-25,16,MTL,,,,,2,0,Least Games
2022-02-25,16,NJD,CHI,Away,Y,Tired,3,2,
2022-02-25,16,NSH,,,,,3,1,
2022-02-25,16,NYI,,,,,4,2,
2022-02-25,16,NYR,,,,,4,2,
2022-02-25,16,OTT,,,,,3,1,
2022-02-25,16,PHI,,,,,3,1,
2022-02-25,16,PIT,,,,,4,2,
2022-02-25,16,SEA,,,,,3,2,
2022-02-25,16,SJS,,,,,4,2,
2022-02-25,16,STL,BUF,Home,Y,,3,2,
2022-02-25,16,TBL,,,,,3,1,
2022-02-25,16,TOR,,,,,3,1,
2022-02-25,16,VAN,,,,,4,3,
2022-02-25,16,VGK,ARI,Away,Y,,3,1,
2022-02-25,16,WPG,COL,Away,Y,,4,3,
2022-02-25,16,WSH,,,,,4,2,
2022-02-26,16,ANA,,,,,3,3,
2022-02-26,16,ARI,,,,,5,4,Most Games
2022-02-26,16,BOS,SJS,Away,N,,3,1,
2022-02-26,16,BUF,,,,,3,2,
2022-02-26,16,CAR,,,,,2,2,Least Games
2022-02-26,16,CBJ,,,,,4,4,
2022-02-26,16,CGY,MIN,Home,N,,4,2,
2022-02-26,16,CHI,,,,,4,4,
2022-02-26,16,COL,VGK,Away,N,Both Tired,3,1,
2022-02-26,16,DAL,,,,,4,3,
2022-02-26,16,DET,TOR,Away,N,,4,3,
2022-02-26,16,EDM,FLA,Away,N,,5,4,Most Games
2022-02-26,16,FLA,EDM,Home,N,,4,2,
2022-02-26,16,LAK,NYI,Home,N,Tired,4,3,
2022-02-26,16,MIN,CGY,Away,N,,3,2,
2022-02-26,16,MTL,OTT,Away,N,,2,0,Least Games
2022-02-26,16,NJD,,,,,3,2,
2022-02-26,16,NSH,TBL,Home,N,,3,1,
2022-02-26,16,NYI,LAK,Away,N,Tired Opposition,4,2,
2022-02-26,16,NYR,PIT,Away,N,,4,2,
2022-02-26,16,OTT,MTL,Home,N,,3,1,
2022-02-26,16,PHI,WSH,Home,N,,3,1,
2022-02-26,16,PIT,NYR,Home,N,,4,2,
2022-02-26,16,SEA,,,,,3,2,
2022-02-26,16,SJS,BOS,Home,N,,4,2,
2022-02-26,16,STL,,,,,3,2,
2022-02-26,16,TBL,NSH,Away,N,,3,1,
2022-02-26,16,TOR,DET,Home,N,,3,1,
2022-02-26,16,VAN,,,,,4,3,
2022-02-26,16,VGK,COL,Home,N,Both Tired,3,1,
2022-02-26,16,WPG,,,,,4,3,
2022-02-26,16,WSH,PHI,Away,N,,4,2,
2022-02-27,16,ANA,NYI,Home,Y,Tired Opposition,3,3,
2022-02-27,16,ARI,WPG,Home,Y,,5,4,Most Games
2022-02-27,16,BOS,,,,,3,1,
2022-02-27,16,BUF,DAL,Away,Y,,3,2,
2022-02-27,16,CAR,EDM,Home,Y,Tired Opposition,2,2,Least Games
2022-02-27,16,CBJ,PIT,Home,Y,Tired Opposition,4,4,
2022-02-27,16,CGY,,,,,4,2,
2022-02-27,16,CHI,STL,Home,Y,,4,4,
2022-02-27,16,COL,,,,,3,1,
2022-02-27,16,DAL,BUF,Home,Y,,4,3,
2022-02-27,16,DET,,,,,4,3,
2022-02-27,16,EDM,CAR,Away,Y,Tired,5,4,Most Games
2022-02-27,16,FLA,,,,,4,2,
2022-02-27,16,LAK,,,,,4,3,
